Station,Date,AQI,Year,Month,Day
Pirozi,1394/10/04,72,1394,10,4
Pirozi,1394/10/05,74,1394,10,5
Pirozi,1394/10/06,76,1394,10,6
Pirozi,1394/10/07,81,1394,10,7
Pirozi,1394/10/08,115,1394,10,8
Pirozi,1394/10/09,14,1394,10,9
Pirozi,1394/10/10,60,1394,10,10
Pirozi,1394/10/11,55,1394,10,11
Pirozi,1394/10/12,32,1394,10,12
Pirozi,1394/10/13,35,1394,10,13
Pirozi,1394/10/14,30,1394,10,14
Pirozi,1394/10/15,57,1394,10,15
Pirozi,1394/10/16,17,1394,10,16
Pirozi,1394/10/17,59,1394,10,17
Pirozi,1394/10/18,69,1394,10,18
Pirozi,1394/10/19,60,1394,10,19
Pirozi,1394/10/20,25,1394,10,20
Pirozi,1394/10/21,44,1394,10,21
Pirozi,1394/10/22,66,1394,10,22
Pirozi,1394/10/23,99,1394,10,23
Pirozi,1394/10/24,118,1394,10,24
Pirozi,1394/10/25,126,1394,10,25
Pirozi,1394/10/26,116,1394,10,26
Pirozi,1394/10/27,90,1394,10,27
Pirozi,1394/10/28,,1394,10,28
Pirozi,1394/10/29,,1394,10,29
Pirozi,1394/10/30,105,1394,10,30
Pirozi,1394/11/01,93,1394,11,1
Pirozi,1394/11/02,84,1394,11,2
Pirozi,1394/11/03,68,1394,11,3
Pirozi,1394/11/04,39,1394,11,4
Pirozi,1394/11/05,60,1394,11,5
Pirozi,1394/11/06,28,1394,11,6
Pirozi,1394/11/07,37,1394,11,7
Pirozi,1394/11/08,,1394,11,8
Pirozi,1394/11/09,,1394,11,9
Pirozi,1394/11/10,,1394,11,10
Pirozi,1394/11/11,115,1394,11,11
Pirozi,1394/11/12,91,1394,11,12
Pirozi,1394/11/13,95,1394,11,13
Pirozi,1394/11/14,95,1394,11,14
Pirozi,1394/11/15,58,1394,11,15
Pirozi,1394/11/16,107,1394,11,16
Pirozi,1394/11/17,134,1394,11,17
Pirozi,1394/11/18,142,1394,11,18
Pirozi,1394/11/19,58,1394,11,19
Pirozi,1394/11/20,55,1394,11,20
Pirozi,1394/11/21,57,1394,11,21
Pirozi,1394/11/22,69,1394,11,22
Pirozi,1394/11/23,89,1394,11,23
Pirozi,1394/11/24,131,1394,11,24
Pirozi,1394/11/25,140,1394,11,25
Pirozi,1394/11/26,126,1394,11,26
Pirozi,1394/11/27,107,1394,11,27
Pirozi,1394/11/28,74,1394,11,28
Pirozi,1394/11/29,63,1394,11,29
Pirozi,1394/11/30,92,1394,11,30
Pirozi,1394/12/01,65,1394,12,1
Pirozi,1394/12/02,98,1394,12,2
Pirozi,1394/12/03,145,1394,12,3
Pirozi,1394/12/04,90,1394,12,4
Pirozi,1394/12/05,80,1394,12,5
Pirozi,1394/12/06,41,1394,12,6
Pirozi,1394/12/07,68,1394,12,7
Pirozi,1394/12/08,76,1394,12,8
Pirozi,1394/12/09,63,1394,12,9
Pirozi,1394/12/10,61,1394,12,10
Pirozi,1394/12/11,64,1394,12,11
Pirozi,1394/12/12,66,1394,12,12
Pirozi,1394/12/13,70,1394,12,13
Pirozi,1394/12/14,84,1394,12,14
Pirozi,1394/12/15,72,1394,12,15
Pirozi,1394/12/16,,1394,12,16
Pirozi,1394/12/17,,1394,12,17
Pirozi,1394/12/18,62,1394,12,18
Pirozi,1394/12/19,48,1394,12,19
Pirozi,1394/12/20,65,1394,12,20
Pirozi,1394/12/21,61,1394,12,21
Pirozi,1394/12/22,57,1394,12,22
Pirozi,1394/12/23,73,1394,12,23
Pirozi,1394/12/24,63,1394,12,24
Pirozi,1394/12/25,56,1394,12,25
Pirozi,1394/12/26,155,1394,12,26
Pirozi,1394/12/27,82,1394,12,27
Pirozi,1394/12/28,38,1394,12,28
Pirozi,1394/12/29,34,1394,12,29
Pirozi,1395/01/01,32,1395,1,1
Pirozi,1395/01/02,37,1395,1,2
Pirozi,1395/01/03,62,1395,1,3
Pirozi,1395/01/04,44,1395,1,4
Pirozi,1395/01/05,45,1395,1,5
Pirozi,1395/01/06,59,1395,1,6
Pirozi,1395/01/07,59,1395,1,7
Pirozi,1395/01/08,42,1395,1,8
Pirozi,1395/01/09,45,1395,1,9
Pirozi,1395/01/10,69,1395,1,10
Pirozi,1395/01/11,29,1395,1,11
Pirozi,1395/01/12,28,1395,1,12
Pirozi,1395/01/13,31,1395,1,13
Pirozi,1395/01/14,54,1395,1,14
Pirozi,1395/01/15,46,1395,1,15
Pirozi,1395/01/16,53,1395,1,16
Pirozi,1395/01/17,58,1395,1,17
Pirozi,1395/01/18,58,1395,1,18
Pirozi,1395/01/19,62,1395,1,19
Pirozi,1395/01/20,54,1395,1,20
Pirozi,1395/01/21,42,1395,1,21
Pirozi,1395/01/22,67,1395,1,22
Pirozi,1395/01/23,63,1395,1,23
Pirozi,1395/01/24,69,1395,1,24
Pirozi,1395/01/25,54,1395,1,25
Pirozi,1395/01/26,58,1395,1,26
Pirozi,1395/01/27,53,1395,1,27
Pirozi,1395/01/28,45,1395,1,28
Pirozi,1395/01/29,33,1395,1,29
Pirozi,1395/01/30,41,1395,1,30
Pirozi,1395/01/31,57,1395,1,31
Pirozi,1395/02/01,31,1395,2,1
Pirozi,1395/02/02,49,1395,2,2
Pirozi,1395/02/03,52,1395,2,3
Pirozi,1395/02/04,58,1395,2,4
Pirozi,1395/02/05,59,1395,2,5
Pirozi,1395/02/06,56,1395,2,6
Pirozi,1395/02/07,65,1395,2,7
Pirozi,1395/02/08,75,1395,2,8
Pirozi,1395/02/09,53,1395,2,9
Pirozi,1395/02/10,,1395,2,10
Pirozi,1395/02/11,,1395,2,11
Pirozi,1395/02/12,,1395,2,12
Pirozi,1395/02/13,58,1395,2,13
Pirozi,1395/02/14,69,1395,2,14
Pirozi,1395/02/15,57,1395,2,15
Pirozi,1395/02/16,136,1395,2,16
Pirozi,1395/02/17,54,1395,2,17
Pirozi,1395/02/18,47,1395,2,18
Pirozi,1395/02/19,59,1395,2,19
Pirozi,1395/02/20,66,1395,2,20
Pirozi,1395/02/21,58,1395,2,21
Pirozi,1395/02/22,49,1395,2,22
Pirozi,1395/02/23,62,1395,2,23
Pirozi,1395/02/24,54,1395,2,24
Pirozi,1395/02/25,,1395,2,25
Pirozi,1395/02/26,63,1395,2,26
Pirozi,1395/02/27,61,1395,2,27
Pirozi,1395/02/28,68,1395,2,28
Pirozi,1395/02/29,65,1395,2,29
Pirozi,1395/02/30,67,1395,2,30
Pirozi,1395/02/31,58,1395,2,31
Pirozi,1395/03/01,67,1395,3,1
Pirozi,1395/03/02,63,1395,3,2
Pirozi,1395/03/03,58,1395,3,3
Pirozi,1395/03/04,60,1395,3,4
Pirozi,1395/03/05,55,1395,3,5
Pirozi,1395/03/06,70,1395,3,6
Pirozi,1395/03/07,109,1395,3,7
Pirozi,1395/03/08,92,1395,3,8
Pirozi,1395/03/09,58,1395,3,9
Pirozi,1395/03/10,77,1395,3,10
Pirozi,1395/03/11,53,1395,3,11
Pirozi,1395/03/12,66,1395,3,12
Pirozi,1395/03/13,52,1395,3,13
Pirozi,1395/03/14,60,1395,3,14
Pirozi,1395/03/15,101,1395,3,15
Pirozi,1395/03/16,105,1395,3,16
Pirozi,1395/03/17,97,1395,3,17
Pirozi,1395/03/18,144,1395,3,18
Pirozi,1395/03/19,82,1395,3,19
Pirozi,1395/03/20,90,1395,3,20
Pirozi,1395/03/21,99,1395,3,21
Pirozi,1395/03/22,80,1395,3,22
Pirozi,1395/03/23,72,1395,3,23
Pirozi,1395/03/24,66,1395,3,24
Pirozi,1395/03/25,52,1395,3,25
Pirozi,1395/03/26,138,1395,3,26
Pirozi,1395/03/27,106,1395,3,27
Pirozi,1395/03/28,48,1395,3,28
Pirozi,1395/03/29,80,1395,3,29
Pirozi,1395/03/30,88,1395,3,30
Pirozi,1395/03/31,76,1395,3,31
Pirozi,1395/04/01,69,1395,4,1
Pirozi,1395/04/02,64,1395,4,2
Pirozi,1395/04/03,60,1395,4,3
Pirozi,1395/04/04,76,1395,4,4
Pirozi,1395/04/05,77,1395,4,5
Pirozi,1395/04/06,65,1395,4,6
Pirozi,1395/04/07,79,1395,4,7
Pirozi,1395/04/08,116,1395,4,8
Pirozi,1395/04/09,64,1395,4,9
Pirozi,1395/04/10,89,1395,4,10
Pirozi,1395/04/11,90,1395,4,11
Pirozi,1395/04/12,64,1395,4,12
Pirozi,1395/04/13,104,1395,4,13
Pirozi,1395/04/14,142,1395,4,14
Pirozi,1395/04/15,99,1395,4,15
Pirozi,1395/04/16,95,1395,4,16
Pirozi,1395/04/17,60,1395,4,17
Pirozi,1395/04/18,100,1395,4,18
Pirozi,1395/04/19,95,1395,4,19
Pirozi,1395/04/20,83,1395,4,20
Pirozi,1395/04/21,67,1395,4,21
Pirozi,1395/04/22,79,1395,4,22
Pirozi,1395/04/23,82,1395,4,23
Pirozi,1395/04/24,104,1395,4,24
Pirozi,1395/04/25,62,1395,4,25
Pirozi,1395/04/26,67,1395,4,26
Pirozi,1395/04/27,69,1395,4,27
Pirozi,1395/04/28,66,1395,4,28
Pirozi,1395/04/29,79,1395,4,29
Pirozi,1395/04/30,70,1395,4,30
Pirozi,1395/04/31,80,1395,4,31
Pirozi,1395/05/01,99,1395,5,1
Pirozi,1395/05/02,79,1395,5,2
Pirozi,1395/05/03,66,1395,5,3
Pirozi,1395/05/04,,1395,5,4
Pirozi,1395/05/05,102,1395,5,5
Pirozi,1395/05/06,108,1395,5,6
Pirozi,1395/05/07,102,1395,5,7
Pirozi,1395/05/08,89,1395,5,8
Pirozi,1395/05/09,,1395,5,9
Pirozi,1395/05/10,84,1395,5,10
Pirozi,1395/05/11,88,1395,5,11
Pirozi,1395/05/12,87,1395,5,12
Pirozi,1395/05/13,78,1395,5,13
Pirozi,1395/05/14,67,1395,5,14
Pirozi,1395/05/15,77,1395,5,15
Pirozi,1395/05/16,71,1395,5,16
Pirozi,1395/05/17,78,1395,5,17
Pirozi,1395/05/18,77,1395,5,18
Pirozi,1395/05/19,70,1395,5,19
Pirozi,1395/05/20,85,1395,5,20
Pirozi,1395/05/21,81,1395,5,21
Pirozi,1395/05/22,78,1395,5,22
Pirozi,1395/05/23,73,1395,5,23
Pirozi,1395/05/24,80,1395,5,24
Pirozi,1395/05/25,88,1395,5,25
Pirozi,1395/05/26,82,1395,5,26
Pirozi,1395/05/27,77,1395,5,27
Pirozi,1395/05/28,77,1395,5,28
Pirozi,1395/05/29,79,1395,5,29
Pirozi,1395/05/30,71,1395,5,30
Pirozi,1395/05/31,82,1395,5,31
Pirozi,1395/06/01,82,1395,6,1
Pirozi,1395/06/02,78,1395,6,2
Pirozi,1395/06/03,78,1395,6,3
Pirozi,1395/06/04,81,1395,6,4
Pirozi,1395/06/05,82,1395,6,5
Pirozi,1395/06/06,90,1395,6,6
Pirozi,1395/06/07,94,1395,6,7
Pirozi,1395/06/08,106,1395,6,8
Pirozi,1395/06/09,103,1395,6,9
Pirozi,1395/06/10,114,1395,6,10
Pirozi,1395/06/11,110,1395,6,11
Pirozi,1395/06/12,96,1395,6,12
Pirozi,1395/06/13,153,1395,6,13
Pirozi,1395/06/14,108,1395,6,14
Pirozi,1395/06/15,110,1395,6,15
Pirozi,1395/06/16,89,1395,6,16
Pirozi,1395/06/17,100,1395,6,17
Pirozi,1395/06/18,140,1395,6,18
Pirozi,1395/06/19,100,1395,6,19
Pirozi,1395/06/20,90,1395,6,20
Pirozi,1395/06/21,96,1395,6,21
Pirozi,1395/06/22,104,1395,6,22
Pirozi,1395/06/23,98,1395,6,23
Pirozi,1395/06/24,90,1395,6,24
Pirozi,1395/06/25,92,1395,6,25
Pirozi,1395/06/26,103,1395,6,26
Pirozi,1395/06/27,84,1395,6,27
Pirozi,1395/06/28,84,1395,6,28
Pirozi,1395/06/29,63,1395,6,29
Pirozi,1395/06/30,63,1395,6,30
Pirozi,1395/06/31,71,1395,6,31
Pirozi,1395/07/01,77,1395,7,1
Pirozi,1395/07/02,66,1395,7,2
Pirozi,1395/07/03,65,1395,7,3
Pirozi,1395/07/04,86,1395,7,4
Pirozi,1395/07/05,71,1395,7,5
Pirozi,1395/07/06,62,1395,7,6
Pirozi,1395/07/07,79,1395,7,7
Pirozi,1395/07/08,75,1395,7,8
Pirozi,1395/07/09,68,1395,7,9
Pirozi,1395/07/10,53,1395,7,10
Pirozi,1395/07/11,53,1395,7,11
Pirozi,1395/07/12,59,1395,7,12
Pirozi,1395/07/13,73,1395,7,13
Pirozi,1395/07/14,76,1395,7,14
Pirozi,1395/07/15,70,1395,7,15
Pirozi,1395/07/16,68,1395,7,16
Pirozi,1395/07/17,69,1395,7,17
Pirozi,1395/07/18,71,1395,7,18
Pirozi,1395/07/19,66,1395,7,19
Pirozi,1395/07/20,68,1395,7,20
Pirozi,1395/07/21,58,1395,7,21
Pirozi,1395/07/22,58,1395,7,22
Pirozi,1395/07/23,67,1395,7,23
Pirozi,1395/07/24,69,1395,7,24
Pirozi,1395/07/25,93,1395,7,25
Pirozi,1395/07/26,73,1395,7,26
Pirozi,1395/07/27,90,1395,7,27
Pirozi,1395/07/28,91,1395,7,28
Pirozi,1395/07/29,84,1395,7,29
Pirozi,1395/07/30,78,1395,7,30
Pirozi,1395/08/01,70,1395,8,1
Pirozi,1395/08/02,68,1395,8,2
Pirozi,1395/08/03,75,1395,8,3
Pirozi,1395/08/04,66,1395,8,4
Pirozi,1395/08/05,55,1395,8,5
Pirozi,1395/08/06,72,1395,8,6
Pirozi,1395/08/07,89,1395,8,7
Pirozi,1395/08/08,98,1395,8,8
Pirozi,1395/08/09,98,1395,8,9
Pirozi,1395/08/10,97,1395,8,10
Pirozi,1395/08/11,66,1395,8,11
Pirozi,1395/08/12,75,1395,8,12
Pirozi,1395/08/13,47,1395,8,13
Pirozi,1395/08/14,82,1395,8,14
Pirozi,1395/08/15,104,1395,8,15
Pirozi,1395/08/16,84,1395,8,16
Pirozi,1395/08/17,49,1395,8,17
Pirozi,1395/08/18,66,1395,8,18
Pirozi,1395/08/19,100,1395,8,19
Pirozi,1395/08/20,124,1395,8,20
Pirozi,1395/08/21,124,1395,8,21
Pirozi,1395/08/22,130,1395,8,22
Pirozi,1395/08/23,158,1395,8,23
Pirozi,1395/08/24,155,1395,8,24
Pirozi,1395/08/25,136,1395,8,25
Pirozi,1395/08/26,135,1395,8,26
Pirozi,1395/08/27,121,1395,8,27
Pirozi,1395/08/28,114,1395,8,28
Pirozi,1395/08/29,98,1395,8,29
Pirozi,1395/08/30,55,1395,8,30
Pirozi,1395/09/01,48,1395,9,1
Pirozi,1395/09/02,46,1395,9,2
Pirozi,1395/09/03,49,1395,9,3
Pirozi,1395/09/04,42,1395,9,4
Pirozi,1395/09/05,48,1395,9,5
Pirozi,1395/09/06,95,1395,9,6
Pirozi,1395/09/07,126,1395,9,7
Pirozi,1395/09/08,127,1395,9,8
Pirozi,1395/09/09,143,1395,9,9
Pirozi,1395/09/10,150,1395,9,10
Pirozi,1395/09/11,147,1395,9,11
Pirozi,1395/09/12,111,1395,9,12
Pirozi,1395/09/13,73,1395,9,13
Pirozi,1395/09/14,44,1395,9,14
Pirozi,1395/09/15,89,1395,9,15
Pirozi,1395/09/16,103,1395,9,16
Pirozi,1395/09/17,83,1395,9,17
Pirozi,1395/09/18,108,1395,9,18
Pirozi,1395/09/19,63,1395,9,19
Pirozi,1395/09/20,81,1395,9,20
Pirozi,1395/09/21,122,1395,9,21
Pirozi,1395/09/22,60,1395,9,22
Pirozi,1395/09/23,97,1395,9,23
Pirozi,1395/09/24,133,1395,9,24
Pirozi,1395/09/25,106,1395,9,25
Pirozi,1395/09/26,63,1395,9,26
Pirozi,1395/09/27,44,1395,9,27
Pirozi,1395/09/28,46,1395,9,28
Pirozi,1395/09/29,58,1395,9,29
Pirozi,1395/09/30,61,1395,9,30
Pirozi,1395/10/01,92,1395,10,1
Pirozi,1395/10/02,127,1395,10,2
Pirozi,1395/10/03,154,1395,10,3
Pirozi,1395/10/04,155,1395,10,4
Pirozi,1395/10/05,144,1395,10,5
Pirozi,1395/10/06,136,1395,10,6
Pirozi,1395/10/07,128,1395,10,7
Pirozi,1395/10/08,,1395,10,8
Pirozi,1395/10/09,73,1395,10,9
Pirozi,1395/10/10,108,1395,10,10
Pirozi,1395/10/11,146,1395,10,11
Pirozi,1395/10/12,153,1395,10,12
Pirozi,1395/10/13,138,1395,10,13
Pirozi,1395/10/14,50,1395,10,14
Pirozi,1395/10/15,65,1395,10,15
Pirozi,1395/10/16,42,1395,10,16
Pirozi,1395/10/17,81,1395,10,17
Pirozi,1395/10/18,136,1395,10,18
Pirozi,1395/10/19,147,1395,10,19
Pirozi,1395/10/20,159,1395,10,20
Pirozi,1395/10/21,122,1395,10,21
Pirozi,1395/10/22,118,1395,10,22
Pirozi,1395/10/23,132,1395,10,23
Pirozi,1395/10/24,103,1395,10,24
Pirozi,1395/10/25,105,1395,10,25
Pirozi,1395/10/26,63,1395,10,26
Pirozi,1395/10/27,115,1395,10,27
Pirozi,1395/10/28,125,1395,10,28
Pirozi,1395/10/29,137,1395,10,29
Pirozi,1395/10/30,139,1395,10,30
Pirozi,1395/11/01,136,1395,11,1
Pirozi,1395/11/02,108,1395,11,2
Pirozi,1395/11/03,88,1395,11,3
Pirozi,1395/11/04,79,1395,11,4
Pirozi,1395/11/05,85,1395,11,5
Pirozi,1395/11/06,119,1395,11,6
Pirozi,1395/11/07,95,1395,11,7
Pirozi,1395/11/08,112,1395,11,8
Pirozi,1395/11/09,61,1395,11,9
Pirozi,1395/11/10,66,1395,11,10
Pirozi,1395/11/11,46,1395,11,11
Pirozi,1395/11/12,92,1395,11,12
Pirozi,1395/11/13,91,1395,11,13
Pirozi,1395/11/14,90,1395,11,14
Pirozi,1395/11/15,43,1395,11,15
Pirozi,1395/11/16,78,1395,11,16
Pirozi,1395/11/17,82,1395,11,17
Pirozi,1395/11/18,89,1395,11,18
Pirozi,1395/11/19,61,1395,11,19
Pirozi,1395/11/20,66,1395,11,20
Pirozi,1395/11/21,68,1395,11,21
Pirozi,1395/11/22,56,1395,11,22
Pirozi,1395/11/23,59,1395,11,23
Pirozi,1395/11/24,38,1395,11,24
Pirozi,1395/11/25,52,1395,11,25
Pirozi,1395/11/26,47,1395,11,26
Pirozi,1395/11/27,64,1395,11,27
Pirozi,1395/11/28,46,1395,11,28
Pirozi,1395/11/29,50,1395,11,29
Pirozi,1395/11/30,39,1395,11,30
Pirozi,1395/12/01,53,1395,12,1
Pirozi,1395/12/02,76,1395,12,2
Pirozi,1395/12/03,100,1395,12,3
Pirozi,1395/12/04,82,1395,12,4
Pirozi,1395/12/05,70,1395,12,5
Pirozi,1395/12/06,63,1395,12,6
Pirozi,1395/12/07,58,1395,12,7
Pirozi,1395/12/08,61,1395,12,8
Pirozi,1395/12/09,59,1395,12,9
Pirozi,1395/12/10,64,1395,12,10
Pirozi,1395/12/11,64,1395,12,11
Pirozi,1395/12/12,57,1395,12,12
Pirozi,1395/12/13,59,1395,12,13
Pirozi,1395/12/14,56,1395,12,14
Pirozi,1395/12/15,64,1395,12,15
Pirozi,1395/12/16,57,1395,12,16
Pirozi,1395/12/17,60,1395,12,17
Pirozi,1395/12/18,67,1395,12,18
Pirozi,1395/12/19,47,1395,12,19
Pirozi,1395/12/20,94,1395,12,20
Pirozi,1395/12/21,116,1395,12,21
Pirozi,1395/12/22,78,1395,12,22
Pirozi,1395/12/23,109,1395,12,23
Pirozi,1395/12/24,100,1395,12,24
Pirozi,1395/12/25,119,1395,12,25
Pirozi,1395/12/26,74,1395,12,26
Pirozi,1395/12/27,93,1395,12,27
Pirozi,1395/12/28,68,1395,12,28
Pirozi,1395/12/29,64,1395,12,29
Pirozi,1395/12/30,61,1395,12,30
Pirozi,1396/01/01,62,1396,1,1
Pirozi,1396/01/02,47,1396,1,2
Pirozi,1396/01/03,48,1396,1,3
Pirozi,1396/01/04,47,1396,1,4
Pirozi,1396/01/05,54,1396,1,5
Pirozi,1396/01/06,75,1396,1,6
Pirozi,1396/01/07,99,1396,1,7
Pirozi,1396/01/08,77,1396,1,8
Pirozi,1396/01/09,,1396,1,9
Pirozi,1396/01/10,48,1396,1,10
Pirozi,1396/01/11,54,1396,1,11
Pirozi,1396/01/12,74,1396,1,12
Pirozi,1396/01/13,54,1396,1,13
Pirozi,1396/01/14,59,1396,1,14
Pirozi,1396/01/15,76,1396,1,15
Pirozi,1396/01/16,100,1396,1,16
Pirozi,1396/01/17,95,1396,1,17
Pirozi,1396/01/18,82,1396,1,18
Pirozi,1396/01/19,93,1396,1,19
Pirozi,1396/01/20,87,1396,1,20
Pirozi,1396/01/21,109,1396,1,21
Pirozi,1396/01/22,124,1396,1,22
Pirozi,1396/01/23,97,1396,1,23
Pirozi,1396/01/24,107,1396,1,24
Pirozi,1396/01/25,117,1396,1,25
Pirozi,1396/01/26,124,1396,1,26
Pirozi,1396/01/27,65,1396,1,27
Pirozi,1396/01/28,67,1396,1,28
Pirozi,1396/01/29,88,1396,1,29
Pirozi,1396/01/30,75,1396,1,30
Pirozi,1396/01/31,59,1396,1,31
Pirozi,1396/02/01,69,1396,2,1
Pirozi,1396/02/02,83,1396,2,2
Pirozi,1396/02/03,90,1396,2,3
Pirozi,1396/02/04,85,1396,2,4
Pirozi,1396/02/05,86,1396,2,5
Pirozi,1396/02/06,88,1396,2,6
Pirozi,1396/02/07,88,1396,2,7
Pirozi,1396/02/08,70,1396,2,8
Pirozi,1396/02/09,71,1396,2,9
Pirozi,1396/02/10,69,1396,2,10
Pirozi,1396/02/11,101,1396,2,11
Pirozi,1396/02/12,99,1396,2,12
Pirozi,1396/02/13,102,1396,2,13
Pirozi,1396/02/14,97,1396,2,14
Pirozi,1396/02/15,90,1396,2,15
Pirozi,1396/02/16,68,1396,2,16
Pirozi,1396/02/17,100,1396,2,17
Pirozi,1396/02/18,72,1396,2,18
Pirozi,1396/02/19,77,1396,2,19
Pirozi,1396/02/20,57,1396,2,20
Pirozi,1396/02/21,60,1396,2,21
Pirozi,1396/02/22,74,1396,2,22
Pirozi,1396/02/23,57,1396,2,23
Pirozi,1396/02/24,89,1396,2,24
Pirozi,1396/02/25,83,1396,2,25
Pirozi,1396/02/26,110,1396,2,26
Pirozi,1396/02/27,113,1396,2,27
Pirozi,1396/02/28,69,1396,2,28
Pirozi,1396/02/29,85,1396,2,29
Pirozi,1396/02/30,61,1396,2,30
Pirozi,1396/02/31,74,1396,2,31
Pirozi,1396/03/01,78,1396,3,1
Pirozi,1396/03/02,57,1396,3,2
Pirozi,1396/03/03,54,1396,3,3
Pirozi,1396/03/04,127,1396,3,4
Pirozi,1396/03/05,,1396,3,5
Pirozi,1396/03/06,,1396,3,6
Pirozi,1396/03/07,,1396,3,7
Pirozi,1396/03/08,,1396,3,8
Pirozi,1396/03/09,,1396,3,9
Pirozi,1396/03/10,,1396,3,10
Pirozi,1396/03/11,,1396,3,11
Pirozi,1396/03/12,,1396,3,12
Pirozi,1396/03/13,,1396,3,13
Pirozi,1396/03/14,,1396,3,14
Pirozi,1396/03/15,,1396,3,15
Pirozi,1396/03/16,,1396,3,16
Pirozi,1396/03/17,52,1396,3,17
Pirozi,1396/03/18,54,1396,3,18
Pirozi,1396/03/19,96,1396,3,19
Pirozi,1396/03/20,100,1396,3,20
Pirozi,1396/03/21,89,1396,3,21
Pirozi,1396/03/22,100,1396,3,22
Pirozi,1396/03/23,81,1396,3,23
Pirozi,1396/03/24,113,1396,3,24
Pirozi,1396/03/25,94,1396,3,25
Pirozi,1396/03/26,102,1396,3,26
Pirozi,1396/03/27,95,1396,3,27
Pirozi,1396/03/28,104,1396,3,28
Pirozi,1396/03/29,114,1396,3,29
Pirozi,1396/03/30,116,1396,3,30
Pirozi,1396/03/31,127,1396,3,31
Pirozi,1396/04/01,106,1396,4,1
Pirozi,1396/04/02,97,1396,4,2
Pirozi,1396/04/03,89,1396,4,3
Pirozi,1396/04/04,123,1396,4,4
Pirozi,1396/04/05,95,1396,4,5
Pirozi,1396/04/06,103,1396,4,6
Pirozi,1396/04/07,143,1396,4,7
Pirozi,1396/04/08,156,1396,4,8
Pirozi,1396/04/09,109,1396,4,9
Pirozi,1396/04/10,116,1396,4,10
Pirozi,1396/04/11,121,1396,4,11
Pirozi,1396/04/12,74,1396,4,12
Pirozi,1396/04/13,89,1396,4,13
Pirozi,1396/04/14,100,1396,4,14
Pirozi,1396/04/15,111,1396,4,15
Pirozi,1396/04/16,94,1396,4,16
Pirozi,1396/04/17,85,1396,4,17
Pirozi,1396/04/18,119,1396,4,18
Pirozi,1396/04/19,105,1396,4,19
Pirozi,1396/04/20,107,1396,4,20
Pirozi,1396/04/21,118,1396,4,21
Pirozi,1396/04/22,107,1396,4,22
Pirozi,1396/04/23,96,1396,4,23
Pirozi,1396/04/24,133,1396,4,24
Pirozi,1396/04/25,105,1396,4,25
Pirozi,1396/04/26,98,1396,4,26
Pirozi,1396/04/27,120,1396,4,27
Pirozi,1396/04/28,115,1396,4,28
Pirozi,1396/04/29,117,1396,4,29
Pirozi,1396/04/30,121,1396,4,30
Pirozi,1396/04/31,135,1396,4,31
Pirozi,1396/05/01,134,1396,5,1
Pirozi,1396/05/02,106,1396,5,2
Pirozi,1396/05/03,71,1396,5,3
Pirozi,1396/05/04,79,1396,5,4
Pirozi,1396/05/05,77,1396,5,5
Pirozi,1396/05/06,87,1396,5,6
Pirozi,1396/05/07,83,1396,5,7
Pirozi,1396/05/08,96,1396,5,8
Pirozi,1396/05/09,92,1396,5,9
Pirozi,1396/05/10,131,1396,5,10
Pirozi,1396/05/11,107,1396,5,11
Pirozi,1396/05/12,157,1396,5,12
Pirozi,1396/05/13,117,1396,5,13
Pirozi,1396/05/14,105,1396,5,14
Pirozi,1396/05/15,108,1396,5,15
Pirozi,1396/05/16,100,1396,5,16
Pirozi,1396/05/17,102,1396,5,17
Pirozi,1396/05/18,100,1396,5,18
Pirozi,1396/05/19,126,1396,5,19
Pirozi,1396/05/20,82,1396,5,20
Pirozi,1396/05/21,92,1396,5,21
Pirozi,1396/05/22,85,1396,5,22
Pirozi,1396/05/23,110,1396,5,23
Pirozi,1396/05/24,112,1396,5,24
Pirozi,1396/05/25,109,1396,5,25
Pirozi,1396/05/26,108,1396,5,26
Pirozi,1396/05/27,114,1396,5,27
Pirozi,1396/05/28,118,1396,5,28
Pirozi,1396/05/29,111,1396,5,29
Pirozi,1396/05/30,91,1396,5,30
Pirozi,1396/05/31,96,1396,5,31
Pirozi,1396/06/01,80,1396,6,1
Pirozi,1396/06/02,90,1396,6,2
Pirozi,1396/06/03,102,1396,6,3
Pirozi,1396/06/04,110,1396,6,4
Pirozi,1396/06/05,97,1396,6,5
Pirozi,1396/06/06,97,1396,6,6
Pirozi,1396/06/07,79,1396,6,7
Pirozi,1396/06/08,87,1396,6,8
Pirozi,1396/06/09,125,1396,6,9
Pirozi,1396/06/10,105,1396,6,10
Pirozi,1396/06/11,95,1396,6,11
Pirozi,1396/06/12,97,1396,6,12
Pirozi,1396/06/13,94,1396,6,13
Pirozi,1396/06/14,103,1396,6,14
Pirozi,1396/06/15,91,1396,6,15
Pirozi,1396/06/16,91,1396,6,16
Pirozi,1396/06/17,106,1396,6,17
Pirozi,1396/06/18,116,1396,6,18
Pirozi,1396/06/19,114,1396,6,19
Pirozi,1396/06/20,113,1396,6,20
Pirozi,1396/06/21,100,1396,6,21
Pirozi,1396/06/22,113,1396,6,22
Pirozi,1396/06/23,110,1396,6,23
Pirozi,1396/06/24,111,1396,6,24
Pirozi,1396/06/25,101,1396,6,25
Pirozi,1396/06/26,112,1396,6,26
Pirozi,1396/06/27,110,1396,6,27
Pirozi,1396/06/28,111,1396,6,28
Pirozi,1396/06/29,106,1396,6,29
