Station,Date,AQI,Year,Month,Day
Aghdasieh,1401/03/16,114,1401,3,16
Aghdasieh,1401/03/17,63,1401,3,17
Aghdasieh,1401/03/18,82,1401,3,18
Aghdasieh,1401/03/19,89,1401,3,19
Aghdasieh,1401/03/20,83,1401,3,20
Aghdasieh,1401/03/21,68,1401,3,21
Aghdasieh,1401/03/22,118,1401,3,22
Aghdasieh,1401/03/23,155,1401,3,23
Aghdasieh,1401/03/24,92,1401,3,24
Aghdasieh,1401/03/25,78,1401,3,25
Aghdasieh,1401/03/26,78,1401,3,26
Aghdasieh,1401/03/27,140,1401,3,27
Aghdasieh,1401/03/28,164,1401,3,28
Aghdasieh,1401/03/29,144,1401,3,29
Aghdasieh,1401/03/30,172,1401,3,30
Aghdasieh,1401/03/31,160,1401,3,31
Aghdasieh,1401/04/01,135,1401,4,1
Aghdasieh,1401/04/02,104,1401,4,2
Aghdasieh,1401/04/03,106,1401,4,3
Aghdasieh,1401/04/04,115,1401,4,4
Aghdasieh,1401/04/05,108,1401,4,5
Aghdasieh,1401/04/06,106,1401,4,6
Aghdasieh,1401/04/07,140,1401,4,7
Aghdasieh,1401/04/08,137,1401,4,8
Aghdasieh,1401/04/09,133,1401,4,9
Aghdasieh,1401/04/10,191,1401,4,10
Aghdasieh,1401/04/11,115,1401,4,11
Aghdasieh,1401/04/12,161,1401,4,12
Aghdasieh,1401/04/13,114,1401,4,13
Aghdasieh,1401/04/14,103,1401,4,14
Aghdasieh,1401/04/15,116,1401,4,15
Aghdasieh,1401/04/16,83,1401,4,16
Aghdasieh,1401/04/17,70,1401,4,17
Aghdasieh,1401/04/18,115,1401,4,18
Aghdasieh,1401/04/19,182,1401,4,19
Aghdasieh,1401/04/20,185,1401,4,20
Aghdasieh,1401/04/21,110,1401,4,21
Aghdasieh,1401/04/22,92,1401,4,22
Aghdasieh,1401/04/23,105,1401,4,23
Aghdasieh,1401/04/24,105,1401,4,24
Aghdasieh,1401/04/25,105,1401,4,25
Aghdasieh,1401/04/26,127,1401,4,26
Aghdasieh,1401/04/27,123,1401,4,27
Aghdasieh,1401/04/28,120,1401,4,28
Aghdasieh,1401/04/29,122,1401,4,29
Aghdasieh,1401/04/30,124,1401,4,30
Aghdasieh,1401/04/31,128,1401,4,31
Aghdasieh,1401/05/01,120,1401,5,1
Aghdasieh,1401/05/02,120,1401,5,2
Aghdasieh,1401/05/03,123,1401,5,3
Aghdasieh,1401/05/04,130,1401,5,4
Aghdasieh,1401/05/05,133,1401,5,5
Aghdasieh,1401/05/06,126,1401,5,6
Aghdasieh,1401/05/07,140,1401,5,7
Aghdasieh,1401/05/08,132,1401,5,8
Aghdasieh,1401/05/09,135,1401,5,9
Aghdasieh,1401/05/10,131,1401,5,10
Aghdasieh,1401/05/11,130,1401,5,11
Aghdasieh,1401/05/12,138,1401,5,12
Aghdasieh,1401/05/13,127,1401,5,13
Aghdasieh,1401/05/14,144,1401,5,14
Aghdasieh,1401/05/15,124,1401,5,15
Aghdasieh,1401/05/16,132,1401,5,16
Aghdasieh,1401/05/17,123,1401,5,17
Aghdasieh,1401/05/18,122,1401,5,18
Aghdasieh,1401/05/19,124,1401,5,19
Aghdasieh,1401/05/20,114,1401,5,20
Aghdasieh,1401/05/21,98,1401,5,21
Aghdasieh,1401/05/22,95,1401,5,22
Aghdasieh,1401/05/23,165,1401,5,23
Aghdasieh,1401/05/24,104,1401,5,24
Aghdasieh,1401/05/25,107,1401,5,25
Aghdasieh,1401/05/26,111,1401,5,26
Aghdasieh,1401/05/27,106,1401,5,27
Aghdasieh,1401/05/28,180,1401,5,28
Aghdasieh,1401/05/29,175,1401,5,29
Aghdasieh,1401/05/30,130,1401,5,30
Aghdasieh,1401/05/31,130,1401,5,31
Aghdasieh,1401/06/01,159,1401,6,1
Aghdasieh,1401/06/02,101,1401,6,2
Aghdasieh,1401/06/03,125,1401,6,3
Aghdasieh,1401/06/04,117,1401,6,4
Aghdasieh,1401/06/05,134,1401,6,5
Aghdasieh,1401/06/06,116,1401,6,6
Aghdasieh,1401/06/07,114,1401,6,7
Aghdasieh,1401/06/08,117,1401,6,8
Aghdasieh,1401/06/09,112,1401,6,9
Aghdasieh,1401/06/10,113,1401,6,10
Aghdasieh,1401/06/11,175,1401,6,11
Aghdasieh,1401/06/12,232,1401,6,12
Aghdasieh,1401/06/13,116,1401,6,13
Aghdasieh,1401/06/14,160,1401,6,14
Aghdasieh,1401/06/15,108,1401,6,15
Aghdasieh,1401/06/16,106,1401,6,16
Aghdasieh,1401/06/17,101,1401,6,17
Aghdasieh,1401/06/18,,1401,6,18
Aghdasieh,1401/06/19,,1401,6,19
Aghdasieh,1401/06/20,107,1401,6,20
Aghdasieh,1401/06/21,104,1401,6,21
Aghdasieh,1401/06/22,58,1401,6,22
Aghdasieh,1401/06/23,53,1401,6,23
Aghdasieh,1401/06/24,88,1401,6,24
Aghdasieh,1401/06/25,63,1401,6,25
Aghdasieh,1401/06/26,71,1401,6,26
Aghdasieh,1401/06/27,86,1401,6,27
Aghdasieh,1401/06/28,103,1401,6,28
Aghdasieh,1401/06/29,96,1401,6,29
Aghdasieh,1401/06/30,86,1401,6,30
Aghdasieh,1401/06/31,78,1401,6,31
Aghdasieh,1401/07/01,64,1401,7,1
Aghdasieh,1401/07/02,79,1401,7,2
Aghdasieh,1401/07/03,101,1401,7,3
Aghdasieh,1401/07/04,76,1401,7,4
Aghdasieh,1401/07/05,73,1401,7,5
Aghdasieh,1401/07/06,86,1401,7,6
Aghdasieh,1401/07/07,82,1401,7,7
Aghdasieh,1401/07/08,79,1401,7,8
Aghdasieh,1401/07/09,92,1401,7,9
Aghdasieh,1401/07/10,90,1401,7,10
Aghdasieh,1401/07/11,85,1401,7,11
Aghdasieh,1401/07/12,104,1401,7,12
Aghdasieh,1401/07/13,101,1401,7,13
Aghdasieh,1401/07/14,84,1401,7,14
Aghdasieh,1401/07/15,92,1401,7,15
Aghdasieh,1401/07/16,87,1401,7,16
Aghdasieh,1401/07/17,81,1401,7,17
Aghdasieh,1401/07/18,99,1401,7,18
Aghdasieh,1401/07/19,104,1401,7,19
Aghdasieh,1401/07/20,99,1401,7,20
Aghdasieh,1401/07/21,98,1401,7,21
Aghdasieh,1401/07/22,91,1401,7,22
Aghdasieh,1401/07/23,79,1401,7,23
Aghdasieh,1401/07/24,88,1401,7,24
Aghdasieh,1401/07/25,78,1401,7,25
Aghdasieh,1401/07/26,102,1401,7,26
Aghdasieh,1401/07/27,100,1401,7,27
Aghdasieh,1401/07/28,89,1401,7,28
Aghdasieh,1401/07/29,98,1401,7,29
Aghdasieh,1401/07/30,102,1401,7,30
Aghdasieh,1401/08/01,88,1401,8,1
Aghdasieh,1401/08/02,101,1401,8,2
Aghdasieh,1401/08/03,85,1401,8,3
Aghdasieh,1401/08/04,68,1401,8,4
Aghdasieh,1401/08/05,97,1401,8,5
Aghdasieh,1401/08/06,108,1401,8,6
Aghdasieh,1401/08/07,104,1401,8,7
Aghdasieh,1401/08/08,83,1401,8,8
Aghdasieh,1401/08/09,100,1401,8,9
Aghdasieh,1401/08/10,101,1401,8,10
Aghdasieh,1401/08/11,64,1401,8,11
Aghdasieh,1401/08/12,70,1401,8,12
Aghdasieh,1401/08/13,76,1401,8,13
Aghdasieh,1401/08/14,76,1401,8,14
Aghdasieh,1401/08/15,88,1401,8,15
Aghdasieh,1401/08/16,84,1401,8,16
Aghdasieh,1401/08/17,76,1401,8,17
Aghdasieh,1401/08/18,78,1401,8,18
Aghdasieh,1401/08/19,92,1401,8,19
Aghdasieh,1401/08/20,94,1401,8,20
Aghdasieh,1401/08/21,140,1401,8,21
Aghdasieh,1401/08/22,138,1401,8,22
Aghdasieh,1401/08/23,105,1401,8,23
Aghdasieh,1401/08/24,114,1401,8,24
Aghdasieh,1401/08/25,107,1401,8,25
Aghdasieh,1401/08/26,103,1401,8,26
Aghdasieh,1401/08/27,79,1401,8,27
Aghdasieh,1401/08/28,85,1401,8,28
Aghdasieh,1401/08/29,126,1401,8,29
Aghdasieh,1401/08/30,136,1401,8,30
Aghdasieh,1401/09/01,115,1401,9,1
Aghdasieh,1401/09/02,136,1401,9,2
Aghdasieh,1401/09/03,156,1401,9,3
Aghdasieh,1401/09/04,155,1401,9,4
Aghdasieh,1401/09/05,106,1401,9,5
Aghdasieh,1401/09/06,90,1401,9,6
Aghdasieh,1401/09/07,103,1401,9,7
Aghdasieh,1401/09/08,105,1401,9,8
Aghdasieh,1401/09/09,106,1401,9,9
Aghdasieh,1401/09/10,105,1401,9,10
Aghdasieh,1401/09/11,111,1401,9,11
Aghdasieh,1401/09/12,91,1401,9,12
Aghdasieh,1401/09/13,100,1401,9,13
Aghdasieh,1401/09/14,62,1401,9,14
Aghdasieh,1401/09/15,57,1401,9,15
Aghdasieh,1401/09/16,86,1401,9,16
Aghdasieh,1401/09/17,137,1401,9,17
Aghdasieh,1401/09/18,154,1401,9,18
Aghdasieh,1401/09/19,155,1401,9,19
Aghdasieh,1401/09/20,113,1401,9,20
Aghdasieh,1401/09/21,133,1401,9,21
Aghdasieh,1401/09/22,128,1401,9,22
Aghdasieh,1401/09/23,153,1401,9,23
Aghdasieh,1401/09/24,150,1401,9,24
Aghdasieh,1401/09/25,149,1401,9,25
Aghdasieh,1401/09/26,153,1401,9,26
Aghdasieh,1401/09/27,125,1401,9,27
Aghdasieh,1401/09/28,121,1401,9,28
Aghdasieh,1401/09/29,151,1401,9,29
Aghdasieh,1401/09/30,132,1401,9,30
Aghdasieh,1401/10/01,90,1401,10,1
Aghdasieh,1401/10/02,101,1401,10,2
Aghdasieh,1401/10/03,93,1401,10,3
Aghdasieh,1401/10/04,101,1401,10,4
Aghdasieh,1401/10/05,107,1401,10,5
Aghdasieh,1401/10/06,110,1401,10,6
Aghdasieh,1401/10/07,104,1401,10,7
Aghdasieh,1401/10/08,110,1401,10,8
Aghdasieh,1401/10/09,156,1401,10,9
Aghdasieh,1401/10/10,156,1401,10,10
Aghdasieh,1401/10/11,164,1401,10,11
Aghdasieh,1401/10/12,165,1401,10,12
Aghdasieh,1401/10/13,160,1401,10,13
Aghdasieh,1401/10/14,164,1401,10,14
Aghdasieh,1401/10/15,157,1401,10,15
Aghdasieh,1401/10/16,134,1401,10,16
Aghdasieh,1401/10/17,153,1401,10,17
Aghdasieh,1401/10/18,100,1401,10,18
Aghdasieh,1401/10/19,105,1401,10,19
Aghdasieh,1401/10/20,94,1401,10,20
Aghdasieh,1401/10/21,98,1401,10,21
Aghdasieh,1401/10/22,78,1401,10,22
Aghdasieh,1401/10/23,83,1401,10,23
Aghdasieh,1401/10/24,79,1401,10,24
Aghdasieh,1401/10/25,114,1401,10,25
Aghdasieh,1401/10/26,115,1401,10,26
Aghdasieh,1401/10/27,158,1401,10,27
Aghdasieh,1401/10/28,162,1401,10,28
Aghdasieh,1401/10/29,126,1401,10,29
Aghdasieh,1401/10/30,147,1401,10,30
Aghdasieh,1401/11/01,148,1401,11,1
Aghdasieh,1401/11/02,130,1401,11,2
Aghdasieh,1401/11/03,119,1401,11,3
Aghdasieh,1401/11/04,151,1401,11,4
Aghdasieh,1401/11/05,156,1401,11,5
Aghdasieh,1401/11/06,156,1401,11,6
Aghdasieh,1401/11/07,149,1401,11,7
Aghdasieh,1401/11/08,119,1401,11,8
Aghdasieh,1401/11/09,115,1401,11,9
Aghdasieh,1401/11/10,107,1401,11,10
Aghdasieh,1401/11/11,63,1401,11,11
Aghdasieh,1401/11/12,56,1401,11,12
Aghdasieh,1401/11/13,67,1401,11,13
Aghdasieh,1401/11/14,55,1401,11,14
Aghdasieh,1401/11/15,44,1401,11,15
Aghdasieh,1401/11/16,66,1401,11,16
Aghdasieh,1401/11/17,54,1401,11,17
Aghdasieh,1401/11/18,65,1401,11,18
Aghdasieh,1401/11/19,47,1401,11,19
Aghdasieh,1401/11/20,50,1401,11,20
Aghdasieh,1401/11/21,44,1401,11,21
Aghdasieh,1401/11/22,63,1401,11,22
Aghdasieh,1401/11/23,61,1401,11,23
Aghdasieh,1401/11/24,58,1401,11,24
Aghdasieh,1401/11/25,138,1401,11,25
Aghdasieh,1401/11/26,135,1401,11,26
Aghdasieh,1401/11/27,136,1401,11,27
Aghdasieh,1401/11/28,78,1401,11,28
Aghdasieh,1401/11/29,94,1401,11,29
Aghdasieh,1401/11/30,91,1401,11,30
Aghdasieh,1401/12/01,105,1401,12,1
Aghdasieh,1401/12/02,103,1401,12,2
Aghdasieh,1401/12/03,72,1401,12,3
Aghdasieh,1401/12/04,79,1401,12,4
Aghdasieh,1401/12/05,73,1401,12,5
Aghdasieh,1401/12/06,84,1401,12,6
Aghdasieh,1401/12/07,101,1401,12,7
Aghdasieh,1401/12/08,102,1401,12,8
Aghdasieh,1401/12/09,103,1401,12,9
Aghdasieh,1401/12/10,102,1401,12,10
Aghdasieh,1401/12/11,104,1401,12,11
Aghdasieh,1401/12/12,99,1401,12,12
Aghdasieh,1401/12/13,91,1401,12,13
Aghdasieh,1401/12/14,,1401,12,14
Aghdasieh,1401/12/15,89,1401,12,15
Aghdasieh,1401/12/16,104,1401,12,16
Aghdasieh,1401/12/17,65,1401,12,17
Aghdasieh,1401/12/18,104,1401,12,18
Aghdasieh,1401/12/19,67,1401,12,19
Aghdasieh,1401/12/20,85,1401,12,20
Aghdasieh,1401/12/21,102,1401,12,21
Aghdasieh,1401/12/22,113,1401,12,22
Aghdasieh,1401/12/23,103,1401,12,23
Aghdasieh,1401/12/24,96,1401,12,24
Aghdasieh,1401/12/25,74,1401,12,25
Aghdasieh,1401/12/26,103,1401,12,26
Aghdasieh,1401/12/27,86,1401,12,27
Aghdasieh,1401/12/28,90,1401,12,28
Aghdasieh,1401/12/29,100,1401,12,29
Aghdasieh,1402/01/01,81,1402,1,1
Aghdasieh,1402/01/02,67,1402,1,2
Aghdasieh,1402/01/03,73,1402,1,3
Aghdasieh,1402/01/04,74,1402,1,4
Aghdasieh,1402/01/05,102,1402,1,5
Aghdasieh,1402/01/06,105,1402,1,6
Aghdasieh,1402/01/07,74,1402,1,7
Aghdasieh,1402/01/08,96,1402,1,8
Aghdasieh,1402/01/09,94,1402,1,9
Aghdasieh,1402/01/10,101,1402,1,10
Aghdasieh,1402/01/11,90,1402,1,11
Aghdasieh,1402/01/12,82,1402,1,12
Aghdasieh,1402/01/13,67,1402,1,13
Aghdasieh,1402/01/14,101,1402,1,14
Aghdasieh,1402/01/15,102,1402,1,15
Aghdasieh,1402/01/16,92,1402,1,16
Aghdasieh,1402/01/17,102,1402,1,17
Aghdasieh,1402/01/18,96,1402,1,18
Aghdasieh,1402/01/19,100,1402,1,19
Aghdasieh,1402/01/20,100,1402,1,20
Aghdasieh,1402/01/21,80,1402,1,21
Aghdasieh,1402/01/22,102,1402,1,22
Aghdasieh,1402/01/23,102,1402,1,23
Aghdasieh,1402/01/24,97,1402,1,24
Aghdasieh,1402/01/25,85,1402,1,25
Aghdasieh,1402/01/26,81,1402,1,26
Aghdasieh,1402/01/27,107,1402,1,27
Aghdasieh,1402/01/28,106,1402,1,28
Aghdasieh,1402/01/29,112,1402,1,29
Aghdasieh,1402/01/30,107,1402,1,30
Aghdasieh,1402/01/31,84,1402,1,31
Aghdasieh,1402/02/01,82,1402,2,1
Aghdasieh,1402/02/02,93,1402,2,2
Aghdasieh,1402/02/03,55,1402,2,3
Aghdasieh,1402/02/04,59,1402,2,4
Aghdasieh,1402/02/05,71,1402,2,5
Aghdasieh,1402/02/06,62,1402,2,6
Aghdasieh,1402/02/07,102,1402,2,7
Aghdasieh,1402/02/08,88,1402,2,8
Aghdasieh,1402/02/09,85,1402,2,9
Aghdasieh,1402/02/10,88,1402,2,10
Aghdasieh,1402/02/11,50,1402,2,11
Aghdasieh,1402/02/12,54,1402,2,12
Aghdasieh,1402/02/13,83,1402,2,13
Aghdasieh,1402/02/14,57,1402,2,14
Aghdasieh,1402/02/15,61,1402,2,15
Aghdasieh,1402/02/16,61,1402,2,16
Aghdasieh,1402/02/17,127,1402,2,17
Aghdasieh,1402/02/18,104,1402,2,18
Aghdasieh,1402/02/19,59,1402,2,19
Aghdasieh,1402/02/20,68,1402,2,20
Aghdasieh,1402/02/21,79,1402,2,21
Aghdasieh,1402/02/22,101,1402,2,22
Aghdasieh,1402/02/23,103,1402,2,23
Aghdasieh,1402/02/24,79,1402,2,24
Aghdasieh,1402/02/25,95,1402,2,25
Aghdasieh,1402/02/26,75,1402,2,26
Aghdasieh,1402/02/27,69,1402,2,27
Aghdasieh,1402/02/28,100,1402,2,28
Aghdasieh,1402/02/29,90,1402,2,29
Aghdasieh,1402/02/30,101,1402,2,30
Aghdasieh,1402/02/31,66,1402,2,31
Aghdasieh,1402/03/01,89,1402,3,1
Aghdasieh,1402/03/02,85,1402,3,2
Aghdasieh,1402/03/03,89,1402,3,3
Aghdasieh,1402/03/04,110,1402,3,4
Aghdasieh,1402/03/05,87,1402,3,5
Aghdasieh,1402/03/06,109,1402,3,6
Aghdasieh,1402/03/07,104,1402,3,7
Aghdasieh,1402/03/08,103,1402,3,8
Aghdasieh,1402/03/09,107,1402,3,9
Aghdasieh,1402/03/10,105,1402,3,10
Aghdasieh,1402/03/11,109,1402,3,11
Aghdasieh,1402/03/12,91,1402,3,12
Aghdasieh,1402/03/13,88,1402,3,13
Aghdasieh,1402/03/14,95,1402,3,14
Aghdasieh,1402/03/15,105,1402,3,15
Aghdasieh,1402/03/16,83,1402,3,16
Aghdasieh,1402/03/17,91,1402,3,17
Aghdasieh,1402/03/18,80,1402,3,18
Aghdasieh,1402/03/19,105,1402,3,19
Aghdasieh,1402/03/20,94,1402,3,20
Aghdasieh,1402/03/21,177,1402,3,21
Aghdasieh,1402/03/22,84,1402,3,22
Aghdasieh,1402/03/23,105,1402,3,23
Aghdasieh,1402/03/24,103,1402,3,24
Aghdasieh,1402/03/25,108,1402,3,25
Aghdasieh,1402/03/26,102,1402,3,26
Aghdasieh,1402/03/27,137,1402,3,27
Aghdasieh,1402/03/28,103,1402,3,28
Aghdasieh,1402/03/29,104,1402,3,29
Aghdasieh,1402/03/30,111,1402,3,30
Aghdasieh,1402/03/31,142,1402,3,31
Aghdasieh,1402/04/01,105,1402,4,1
Aghdasieh,1402/04/02,188,1402,4,2
Aghdasieh,1402/04/03,173,1402,4,3
Aghdasieh,1402/04/04,102,1402,4,4
Aghdasieh,1402/04/05,108,1402,4,5
Aghdasieh,1402/04/06,150,1402,4,6
Aghdasieh,1402/04/07,115,1402,4,7
Aghdasieh,1402/04/08,118,1402,4,8
Aghdasieh,1402/04/09,116,1402,4,9
Aghdasieh,1402/04/10,111,1402,4,10
Aghdasieh,1402/04/11,107,1402,4,11
Aghdasieh,1402/04/12,116,1402,4,12
Aghdasieh,1402/04/13,125,1402,4,13
Aghdasieh,1402/04/14,114,1402,4,14
Aghdasieh,1402/04/15,102,1402,4,15
Aghdasieh,1402/04/16,101,1402,4,16
Aghdasieh,1402/04/17,100,1402,4,17
Aghdasieh,1402/04/18,107,1402,4,18
Aghdasieh,1402/04/19,108,1402,4,19
Aghdasieh,1402/04/20,105,1402,4,20
Aghdasieh,1402/04/21,112,1402,4,21
Aghdasieh,1402/04/22,118,1402,4,22
Aghdasieh,1402/04/23,106,1402,4,23
Aghdasieh,1402/04/24,103,1402,4,24
Aghdasieh,1402/04/25,113,1402,4,25
Aghdasieh,1402/04/26,154,1402,4,26
Aghdasieh,1402/04/27,108,1402,4,27
Aghdasieh,1402/04/28,114,1402,4,28
Aghdasieh,1402/04/29,121,1402,4,29
Aghdasieh,1402/04/30,102,1402,4,30
Aghdasieh,1402/04/31,108,1402,4,31
Aghdasieh,1402/05/01,110,1402,5,1
Aghdasieh,1402/05/02,104,1402,5,2
Aghdasieh,1402/05/03,104,1402,5,3
Aghdasieh,1402/05/04,86,1402,5,4
Aghdasieh,1402/05/05,75,1402,5,5
Aghdasieh,1402/05/06,189,1402,5,6
Aghdasieh,1402/05/07,100,1402,5,7
Aghdasieh,1402/05/08,143,1402,5,8
Aghdasieh,1402/05/09,61,1402,5,9
Aghdasieh,1402/05/10,67,1402,5,10
Aghdasieh,1402/05/11,56,1402,5,11
Aghdasieh,1402/05/12,59,1402,5,12
Aghdasieh,1402/05/13,59,1402,5,13
Aghdasieh,1402/05/14,52,1402,5,14
Aghdasieh,1402/05/15,57,1402,5,15
Aghdasieh,1402/05/16,57,1402,5,16
Aghdasieh,1402/05/17,62,1402,5,17
Aghdasieh,1402/05/18,59,1402,5,18
Aghdasieh,1402/05/19,196,1402,5,19
Aghdasieh,1402/05/20,159,1402,5,20
Aghdasieh,1402/05/21,150,1402,5,21
Aghdasieh,1402/05/22,104,1402,5,22
Aghdasieh,1402/05/23,107,1402,5,23
Aghdasieh,1402/05/24,62,1402,5,24
Aghdasieh,1402/05/25,129,1402,5,25
Aghdasieh,1402/05/26,104,1402,5,26
Aghdasieh,1402/05/27,97,1402,5,27
Aghdasieh,1402/05/28,84,1402,5,28
Aghdasieh,1402/05/29,53,1402,5,29
Aghdasieh,1402/05/30,59,1402,5,30
Aghdasieh,1402/05/31,118,1402,5,31
Aghdasieh,1402/06/01,105,1402,6,1
Aghdasieh,1402/06/02,111,1402,6,2
Aghdasieh,1402/06/03,102,1402,6,3
Aghdasieh,1402/06/04,76,1402,6,4
Aghdasieh,1402/06/05,143,1402,6,5
Aghdasieh,1402/06/06,100,1402,6,6
Aghdasieh,1402/06/07,100,1402,6,7
Aghdasieh,1402/06/08,96,1402,6,8
Aghdasieh,1402/06/09,94,1402,6,9
Aghdasieh,1402/06/10,176,1402,6,10
Aghdasieh,1402/06/11,150,1402,6,11
Aghdasieh,1402/06/12,151,1402,6,12
Aghdasieh,1402/06/13,116,1402,6,13
Aghdasieh,1402/06/14,98,1402,6,14
Aghdasieh,1402/06/15,92,1402,6,15
Aghdasieh,1402/06/16,124,1402,6,16
Aghdasieh,1402/06/17,96,1402,6,17
Aghdasieh,1402/06/18,100,1402,6,18
Aghdasieh,1402/06/19,69,1402,6,19
Aghdasieh,1402/06/20,80,1402,6,20
Aghdasieh,1402/06/21,97,1402,6,21
Aghdasieh,1402/06/22,76,1402,6,22
Aghdasieh,1402/06/23,110,1402,6,23
Aghdasieh,1402/06/24,77,1402,6,24
Aghdasieh,1402/06/25,75,1402,6,25
Aghdasieh,1402/06/26,79,1402,6,26
Aghdasieh,1402/06/27,82,1402,6,27
Aghdasieh,1402/06/28,76,1402,6,28
Aghdasieh,1402/06/29,83,1402,6,29
Aghdasieh,1402/06/30,148,1402,6,30
Aghdasieh,1402/06/31,82,1402,6,31
Aghdasieh,1402/07/01,76,1402,7,1
Aghdasieh,1402/07/02,81,1402,7,2
Aghdasieh,1402/07/03,75,1402,7,3
Aghdasieh,1402/07/04,82,1402,7,4
Aghdasieh,1402/07/05,,1402,7,5
Aghdasieh,1402/07/06,74,1402,7,6
Aghdasieh,1402/07/07,68,1402,7,7
Aghdasieh,1402/07/08,72,1402,7,8
Aghdasieh,1402/07/09,95,1402,7,9
Aghdasieh,1402/07/10,83,1402,7,10
Aghdasieh,1402/07/11,62,1402,7,11
Aghdasieh,1402/07/12,82,1402,7,12
Aghdasieh,1402/07/13,57,1402,7,13
Aghdasieh,1402/07/14,58,1402,7,14
Aghdasieh,1402/07/15,82,1402,7,15
Aghdasieh,1402/07/16,88,1402,7,16
Aghdasieh,1402/07/17,75,1402,7,17
Aghdasieh,1402/07/18,100,1402,7,18
Aghdasieh,1402/07/19,53,1402,7,19
Aghdasieh,1402/07/20,56,1402,7,20
Aghdasieh,1402/07/21,58,1402,7,21
Aghdasieh,1402/07/22,125,1402,7,22
Aghdasieh,1402/07/23,87,1402,7,23
Aghdasieh,1402/07/24,140,1402,7,24
Aghdasieh,1402/07/25,74,1402,7,25
Aghdasieh,1402/07/26,79,1402,7,26
Aghdasieh,1402/07/27,74,1402,7,27
Aghdasieh,1402/07/28,55,1402,7,28
Aghdasieh,1402/07/29,60,1402,7,29
Aghdasieh,1402/07/30,81,1402,7,30
Aghdasieh,1402/08/01,62,1402,8,1
Aghdasieh,1402/08/02,78,1402,8,2
Aghdasieh,1402/08/03,78,1402,8,3
Aghdasieh,1402/08/04,,1402,8,4
Aghdasieh,1402/08/05,,1402,8,5
Aghdasieh,1402/08/06,,1402,8,6
Aghdasieh,1402/08/07,83,1402,8,7
Aghdasieh,1402/08/08,90,1402,8,8
Aghdasieh,1402/08/09,102,1402,8,9
Aghdasieh,1402/08/10,102,1402,8,10
Aghdasieh,1402/08/11,,1402,8,11
Aghdasieh,1402/08/12,87,1402,8,12
Aghdasieh,1402/08/13,106,1402,8,13
Aghdasieh,1402/08/14,64,1402,8,14
Aghdasieh,1402/08/15,129,1402,8,15
Aghdasieh,1402/08/16,88,1402,8,16
Aghdasieh,1402/08/17,105,1402,8,17
Aghdasieh,1402/08/18,91,1402,8,18
Aghdasieh,1402/08/19,89,1402,8,19
Aghdasieh,1402/08/20,97,1402,8,20
Aghdasieh,1402/08/21,114,1402,8,21
Aghdasieh,1402/08/22,103,1402,8,22
Aghdasieh,1402/08/23,142,1402,8,23
Aghdasieh,1402/08/24,153,1402,8,24
Aghdasieh,1402/08/25,,1402,8,25
Aghdasieh,1402/08/26,104,1402,8,26
Aghdasieh,1402/08/27,,1402,8,27
Aghdasieh,1402/08/28,79,1402,8,28
Aghdasieh,1402/08/29,73,1402,8,29
Aghdasieh,1402/08/30,88,1402,8,30
Aghdasieh,1402/09/01,53,1402,9,1
Aghdasieh,1402/09/02,101,1402,9,2
Aghdasieh,1402/09/03,136,1402,9,3
Aghdasieh,1402/09/04,143,1402,9,4
Aghdasieh,1402/09/05,146,1402,9,5
Aghdasieh,1402/09/06,172,1402,9,6
Aghdasieh,1402/09/07,74,1402,9,7
Aghdasieh,1402/09/08,46,1402,9,8
Aghdasieh,1402/09/09,78,1402,9,9
Aghdasieh,1402/09/10,96,1402,9,10
Aghdasieh,1402/09/11,133,1402,9,11
Aghdasieh,1402/09/12,155,1402,9,12
Aghdasieh,1402/09/13,153,1402,9,13
Aghdasieh,1402/09/14,157,1402,9,14
Aghdasieh,1402/09/15,143,1402,9,15
Aghdasieh,1402/09/16,115,1402,9,16
Aghdasieh,1402/09/17,72,1402,9,17
Aghdasieh,1402/09/18,73,1402,9,18
Aghdasieh,1402/09/19,112,1402,9,19
Aghdasieh,1402/09/20,103,1402,9,20
Aghdasieh,1402/09/21,102,1402,9,21
Aghdasieh,1402/09/22,109,1402,9,22
Aghdasieh,1402/09/23,80,1402,9,23
Aghdasieh,1402/09/24,73,1402,9,24
Aghdasieh,1402/09/25,106,1402,9,25
Aghdasieh,1402/09/26,154,1402,9,26
Aghdasieh,1402/09/27,145,1402,9,27
Aghdasieh,1402/09/28,134,1402,9,28
Aghdasieh,1402/09/29,100,1402,9,29
Aghdasieh,1402/09/30,102,1402,9,30
Aghdasieh,1402/10/01,103,1402,10,1
Aghdasieh,1402/10/02,109,1402,10,2
Aghdasieh,1402/10/03,90,1402,10,3
Aghdasieh,1402/10/04,58,1402,10,4
Aghdasieh,1402/10/05,54,1402,10,5
Aghdasieh,1402/10/06,68,1402,10,6
Aghdasieh,1402/10/07,102,1402,10,7
Aghdasieh,1402/10/08,105,1402,10,8
Aghdasieh,1402/10/09,97,1402,10,9
Aghdasieh,1402/10/10,114,1402,10,10
Aghdasieh,1402/10/11,120,1402,10,11
Aghdasieh,1402/10/12,145,1402,10,12
Aghdasieh,1402/10/13,122,1402,10,13
Aghdasieh,1402/10/14,103,1402,10,14
Aghdasieh,1402/10/15,90,1402,10,15
Aghdasieh,1402/10/16,80,1402,10,16
Aghdasieh,1402/10/17,67,1402,10,17
Aghdasieh,1402/10/18,91,1402,10,18
