Station,Date,AQI,Year,Month,Day
Ponak,1394/08/07,56,1394,8,7
Ponak,1394/08/08,44,1394,8,8
Ponak,1394/08/09,40,1394,8,9
Ponak,1394/08/10,39,1394,8,10
Ponak,1394/08/11,26,1394,8,11
Ponak,1394/08/12,45,1394,8,12
Ponak,1394/08/13,59,1394,8,13
Ponak,1394/08/14,100,1394,8,14
Ponak,1394/08/15,100,1394,8,15
Ponak,1394/08/16,108,1394,8,16
Ponak,1394/08/17,77,1394,8,17
Ponak,1394/08/18,72,1394,8,18
Ponak,1394/08/19,44,1394,8,19
Ponak,1394/08/20,32,1394,8,20
Ponak,1394/08/21,22,1394,8,21
Ponak,1394/08/22,39,1394,8,22
Ponak,1394/08/23,50,1394,8,23
Ponak,1394/08/24,34,1394,8,24
Ponak,1394/08/25,64,1394,8,25
Ponak,1394/08/26,88,1394,8,26
Ponak,1394/08/27,87,1394,8,27
Ponak,1394/08/28,37,1394,8,28
Ponak,1394/08/29,37,1394,8,29
Ponak,1394/08/30,46,1394,8,30
Ponak,1394/09/01,63,1394,9,1
Ponak,1394/09/02,74,1394,9,2
Ponak,1394/09/03,17,1394,9,3
Ponak,1394/09/04,14,1394,9,4
Ponak,1394/09/05,16,1394,9,5
Ponak,1394/09/06,16,1394,9,6
Ponak,1394/09/07,20,1394,9,7
Ponak,1394/09/08,19,1394,9,8
Ponak,1394/09/09,,1394,9,9
Ponak,1394/09/10,,1394,9,10
Ponak,1394/09/11,,1394,9,11
Ponak,1394/09/12,,1394,9,12
Ponak,1394/09/13,44,1394,9,13
Ponak,1394/09/14,55,1394,9,14
Ponak,1394/09/15,30,1394,9,15
Ponak,1394/09/16,45,1394,9,16
Ponak,1394/09/17,77,1394,9,17
Ponak,1394/09/18,75,1394,9,18
Ponak,1394/09/19,,1394,9,19
Ponak,1394/09/20,30,1394,9,20
Ponak,1394/09/21,,1394,9,21
Ponak,1394/09/22,,1394,9,22
Ponak,1394/09/23,64,1394,9,23
Ponak,1394/09/24,55,1394,9,24
Ponak,1394/09/25,66,1394,9,25
Ponak,1394/09/26,41,1394,9,26
Ponak,1394/09/27,47,1394,9,27
Ponak,1394/09/28,42,1394,9,28
Ponak,1394/09/29,47,1394,9,29
Ponak,1394/09/30,,1394,9,30
Ponak,1394/10/01,45,1394,10,1
Ponak,1394/10/02,57,1394,10,2
Ponak,1394/10/03,53,1394,10,3
Ponak,1394/10/04,41,1394,10,4
Ponak,1394/10/05,40,1394,10,5
Ponak,1394/10/06,43,1394,10,6
Ponak,1394/10/07,44,1394,10,7
Ponak,1394/10/08,52,1394,10,8
Ponak,1394/10/09,64,1394,10,9
Ponak,1394/10/10,49,1394,10,10
Ponak,1394/10/11,62,1394,10,11
Ponak,1394/10/12,36,1394,10,12
Ponak,1394/10/13,23,1394,10,13
Ponak,1394/10/14,,1394,10,14
